datetime_stamp,filename,raw_overlap,lhood_overlap,loglhood_overlap,total_marks,after_marks,total_row
# 
# mp_h0_d0_w0_a008_n238_rad0_bst1_pam2_newdateswm_D_cut  (minmax +/-200)
# alpha: 0.009 	mBoost: 1.0 	N: 240 	WEnd: False
# AUTO
2017-05-01 01:56,stm_aasane18_modified.csv,"[33, 25, 754]","[2, 0, 18]","[0, 0, 2]",4,4,25910,"[4, 0, 0]"
2017-05-01 02:10,stm_sb_modified.csv,"[62, 79, 846]","[0, 2, 26]","[0, 0, 4]",13,10,31485,"[10, 1, 0]"
2017-05-01 02:20,stm_aasane01_03_modified.csv,"[30, 39, 595]","[10, 28, 76]","[3, 3, 12]",5,3,23244,"[3, 1, 1]"
# alpha: 0.004 	mBoost: 1.0 	N: 250 	WEnd: False 	pam: 1
# AUTO
2017-05-01 02:28,stm_aasane16_modified.csv,"[5, 12, 138]","[0, 3, 31]","[0, 2, 8]",7,6,22147,"[5, 2, 2]"
2017-05-01 02:39,stm_aasane18_modified.csv,"[8, 14, 303]","[2, 1, 42]","[0, 1, 12]",4,4,25910,"[4, 1, 1]"
2017-05-01 02:52,stm_sb_modified.csv,"[29, 31, 312]","[2, 5, 49]","[1, 2, 12]",13,10,31485,"[9, 3, 2]"
2017-05-01 03:01,stm_aasane01_03_modified.csv,"[11, 15, 194]","[13, 19, 77]","[5, 5, 25]",5,3,23244,"[3, 1, 1]"
# alpha: 0.004 	mBoost: 1.0 	N: 250 	WEnd: False 	pam: 3
# AUTO
2017-05-01 03:09,stm_aasane16_modified.csv,"[8, 15, 175]","[0, 2, 29]","[0, 0, 2]",7,6,22147,"[4, 1, 0]"
2017-05-01 03:21,stm_aasane18_modified.csv,"[16, 8, 386]","[2, 0, 39]","[1, 0, 12]",4,4,25910,"[4, 0, 0]"
2017-05-01 03:34,stm_sb_modified.csv,"[32, 47, 414]","[0, 5, 41]","[0, 1, 7]",13,10,31485,"[10, 1, 1]"
2017-05-01 03:44,stm_aasane01_03_modified.csv,"[12, 20, 266]","[10, 18, 63]","[3, 2, 13]",5,3,23244,"[3, 1, 1]"
# alpha: 0.004 	mBoost: 1.0 	N: 400 	WEnd: False 	pam: 1
# AUTO
2017-05-01 03:53,stm_aasane16_modified.csv,"[9, 13, 193]","[0, 3, 33]","[0, 0, 4]",7,6,22147,"[4, 1, 0]"
2017-05-01 04:04,stm_aasane18_modified.csv,"[18, 14, 441]","[3, 0, 26]","[1, 0, 10]",4,4,25910,"[4, 0, 0]"
2017-05-01 04:17,stm_sb_modified.csv,"[35, 44, 436]","[3, 8, 54]","[1, 1, 7]",13,10,31485,"[10, 3, 1]"
2017-05-01 04:26,stm_aasane01_03_modified.csv,"[19, 25, 303]","[15, 13, 80]","[3, 4, 17]",5,3,23244,"[3, 1, 1]"
# alpha: 0.004 	mBoost: 1.0 	N: 400 	WEnd: False 	pam: 3
# AUTO
2017-05-01 04:36,stm_aasane16_modified.csv,"[14, 14, 274]","[0, 0, 18]","[0, 0, 5]",7,6,22147,"[4, 0, 0]"
2017-05-01 04:47,stm_aasane18_modified.csv,"[22, 15, 540]","[3, 0, 39]","[0, 0, 7]",4,4,25910,"[4, 0, 0]"
2017-05-01 05:01,stm_sb_modified.csv,"[47, 55, 580]","[0, 1, 32]","[0, 0, 5]",13,10,31485,"[10, 1, 0]"
2017-05-01 05:11,stm_aasane01_03_modified.csv,"[19, 24, 352]","[12, 27, 68]","[0, 4, 8]",5,3,23244,"[3, 1, 1]"
# alpha: 0.004 	mBoost: 1.0 	N: 600 	WEnd: False 	pam: 1
# AUTO
2017-05-01 05:21,stm_aasane16_modified.csv,"[13, 24, 319]","[0, 0, 20]","[0, 0, 3]",7,6,22147,"[6, 0, 0]"
2017-05-01 05:32,stm_aasane18_modified.csv,"[19, 23, 567]","[3, 0, 31]","[1, 0, 7]",4,4,25910,"[4, 0, 0]"
2017-05-01 05:47,stm_sb_modified.csv,"[39, 66, 649]","[5, 4, 49]","[0, 0, 8]",13,10,31485,"[10, 1, 0]"
2017-05-01 05:57,stm_aasane01_03_modified.csv,"[22, 30, 463]","[13, 15, 73]","[3, 3, 17]",5,3,23244,"[3, 1, 1]"
# alpha: 0.004 	mBoost: 1.0 	N: 600 	WEnd: False 	pam: 3
# AUTO
2017-05-01 06:06,stm_aasane16_modified.csv,"[20, 25, 399]","[0, 1, 19]","[0, 0, 2]",7,6,22147,"[6, 1, 0]"
