,stamp,name,acc,prec,recall,preval,newRecall
341,2017-05-05 05:41,stm_sb,0.9993,0.048,0.1,0.00033,True
342,2017-05-05 05:51,stm_aasane01_03,0.999,0.267,0.333,0.00013,True
343,2017-05-05 05:57,stm_aasane16,0.9995,0.286,0.5,0.00028,True
344,2017-05-05 06:06,stm_aasane18,0.9994,0.0,0.0,0.00016,True
345,2017-05-05 06:17,stm_sb,0.9993,0.091,0.2,0.00033,True
346,2017-05-05 06:24,stm_aasane01_03,0.9989,0.138,0.333,0.00013,True
347,2017-05-05 06:30,stm_aasane16,0.9998,0.375,0.333,0.00028,True
348,2017-05-05 06:39,stm_aasane18,0.9995,0.0,0.0,0.00016,True
349,2017-05-05 06:49,stm_sb,0.9994,0.1,0.2,0.00033,True
350,2017-05-05 06:56,stm_aasane01_03,0.9989,0.194,0.333,0.00013,True
351,2017-05-05 07:07,stm_aasane16,0.9998,0.2,0.167,0.00028,True
352,2017-05-05 07:23,stm_aasane18,0.9997,0.0,0.0,0.00016,True
353,2017-05-05 07:41,stm_sb,0.9995,0.059,0.1,0.00033,True
354,2017-05-05 07:52,stm_aasane01_03,0.9991,0.136,0.333,0.00013,True
355,2017-05-05 08:03,stm_aasane16,0.9996,0.0,0.0,0.00028,True
356,2017-05-05 08:20,stm_aasane18,0.9996,0.0,0.0,0.00016,True
357,2017-05-05 08:35,stm_sb,0.9995,0.067,0.1,0.00033,True
358,2017-05-05 08:47,stm_aasane01_03,0.9991,0.05,0.333,0.00013,True
359,2017-05-05 08:55,stm_aasane16,0.9999,0.667,0.5,0.00028,True
360,2017-05-05 09:06,stm_aasane18,0.9997,0.0,0.0,0.00016,True
361,2017-05-05 09:19,stm_sb,0.9996,0.071,0.1,0.00033,True
362,2017-05-05 09:28,stm_aasane01_03,0.9993,0.063,0.333,0.00013,True
363,2017-05-05 09:37,stm_aasane16,0.9999,0.5,0.333,0.00028,True
364,2017-05-05 09:48,stm_aasane18,0.9997,0.0,0.0,0.00016,True
365,2017-05-05 10:02,stm_sb,0.9997,0.2,0.1,0.00033,True
366,2017-05-05 10:11,stm_aasane01_03,0.9997,0.125,0.333,0.00013,True
