,test,alg,acc,mcc,kap,auc,geo,iba,TN,FP,FN,TP,pr,re,f1,sp,pca,poly,ksel,exs,feats,tvars,imb,time
195,20,5,0.981,0.009,0.009,0.496,0.0,0.0,369,3,4,0,0.98,0.98,0.98,376,0,2,0,1252,253,13,1,191.54
196,20,6,0.979,0.194,0.19,0.618,0.497,0.228,367,5,3,1,0.98,0.98,0.98,376,0,2,0,1252,253,13,1,191.54
197,20,7,0.979,0.011,0.011,0.495,0.0,0.0,368,4,4,0,0.98,0.98,0.98,376,0,2,0,1252,253,13,1,191.54
198,20,8,0.965,0.136,0.12,0.612,0.493,0.226,362,10,3,1,0.98,0.97,0.97,376,0,2,0,1252,253,13,1,191.54
199,20,9,0.947,0.098,0.075,0.602,0.488,0.222,355,17,3,1,0.98,0.95,0.96,376,0,2,0,1252,253,13,1,191.54
200,21,0,0.843,0.043,0.02,0.426,0.0,0.0,317,55,4,0,0.98,0.84,0.91,376,0,3,60,1252,2024,13,0,35.21
201,21,1,0.678,0.147,0.042,0.837,0.821,0.697,251,121,0,4,0.99,0.68,0.8,376,0,3,60,1252,2024,13,0,35.21
202,21,2,0.771,0.067,0.025,0.637,0.622,0.376,288,84,2,2,0.98,0.77,0.86,376,0,3,60,1252,2024,13,0,35.21
203,21,3,0.888,0.204,0.108,0.82,0.817,0.658,331,41,1,3,0.99,0.89,0.93,376,0,3,60,1252,2024,13,0,35.21
204,21,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,3,60,1252,2024,13,0,35.21
205,21,5,0.973,0.013,0.013,0.492,0.0,0.0,366,6,4,0,0.98,0.97,0.98,376,0,3,60,1252,2024,13,0,35.21
206,21,6,0.957,0.019,0.016,0.484,0.0,0.0,360,12,4,0,0.98,0.96,0.97,376,0,3,60,1252,2024,13,0,35.21
207,21,7,0.793,0.196,0.074,0.895,0.889,0.807,294,78,0,4,0.99,0.79,0.87,376,0,3,60,1252,2024,13,0,35.21
208,21,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,3,60,1252,2024,13,0,35.21
209,21,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,3,60,1252,2024,13,0,35.21
210,22,0,0.843,0.043,0.02,0.426,0.0,0.0,317,55,4,0,0.98,0.84,0.91,376,0,3,60,1252,2024,13,0,35.23
211,22,1,0.545,0.111,0.024,0.77,0.735,0.565,201,171,0,4,0.99,0.55,0.69,376,0,3,60,1252,2024,13,0,35.23
212,22,2,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,3,60,1252,2024,13,0,35.23
213,22,3,0.824,0.153,0.065,0.788,0.787,0.614,307,65,1,3,0.99,0.82,0.89,376,0,3,60,1252,2024,13,0,35.23
214,22,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,3,60,1252,2024,13,0,35.23
215,22,5,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,3,60,1252,2024,13,0,35.23
216,22,6,0.976,0.012,0.012,0.493,0.0,0.0,367,5,4,0,0.98,0.98,0.98,376,0,3,60,1252,2024,13,0,35.23
217,22,7,0.513,0.104,0.022,0.754,0.713,0.533,189,183,0,4,0.99,0.51,0.67,376,0,3,60,1252,2024,13,0,35.23
218,22,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,3,60,1252,2024,13,0,35.23
219,22,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,3,60,1252,2024,13,0,35.23
220,23,0,0.984,0.008,0.007,0.497,0.0,0.0,370,2,4,0,0.98,0.98,0.98,376,60,3,60,1252,2024,13,0,30.27
221,23,1,0.979,0.011,0.011,0.495,0.0,0.0,368,4,4,0,0.98,0.98,0.98,376,60,3,60,1252,2024,13,0,30.27
222,23,2,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,60,3,60,1252,2024,13,0,30.27
223,23,3,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,60,3,60,1252,2024,13,0,30.27
224,23,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,60,3,60,1252,2024,13,0,30.27
225,23,5,0.981,0.009,0.009,0.496,0.0,0.0,369,3,4,0,0.98,0.98,0.98,376,60,3,60,1252,2024,13,0,30.27
226,23,6,0.992,0.498,0.397,0.625,0.5,0.231,372,0,3,1,0.99,0.99,0.99,376,60,3,60,1252,2024,13,0,30.27
227,23,7,0.963,0.017,0.015,0.487,0.0,0.0,362,10,4,0,0.98,0.96,0.97,376,60,3,60,1252,2024,13,0,30.27
228,23,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,60,3,60,1252,2024,13,0,30.27
229,23,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,60,3,60,1252,2024,13,0,30.27
230,24,0,0.984,0.008,0.007,0.497,0.0,0.0,370,2,4,0,0.98,0.98,0.98,376,60,3,60,1252,2024,13,0,34.88
231,24,1,0.984,0.008,0.007,0.497,0.0,0.0,370,2,4,0,0.98,0.98,0.98,376,60,3,60,1252,2024,13,0,34.88
232,24,2,0.614,0.076,0.019,0.681,0.678,0.466,228,144,1,3,0.99,0.61,0.75,376,60,3,60,1252,2024,13,0,34.88
233,24,3,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,60,3,60,1252,2024,13,0,34.88
234,24,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,60,3,60,1252,2024,13,0,34.88
235,24,5,0.981,0.009,0.009,0.496,0.0,0.0,369,3,4,0,0.98,0.98,0.98,376,60,3,60,1252,2024,13,0,34.88
236,24,6,0.976,0.012,0.012,0.493,0.0,0.0,367,5,4,0,0.98,0.98,0.98,376,60,3,60,1252,2024,13,0,34.88
237,24,7,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,60,3,60,1252,2024,13,0,34.88
238,24,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,60,3,60,1252,2024,13,0,34.88
239,24,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,60,3,60,1252,2024,13,0,34.88
240,25,0,0.984,0.008,0.007,0.497,0.0,0.0,370,2,4,0,0.98,0.98,0.98,376,60,3,60,1252,2024,13,0,30.34
241,25,1,0.979,0.011,0.011,0.495,0.0,0.0,368,4,4,0,0.98,0.98,0.98,376,60,3,60,1252,2024,13,0,30.34
242,25,2,0.981,0.009,0.009,0.496,0.0,0.0,369,3,4,0,0.98,0.98,0.98,376,60,3,60,1252,2024,13,0,30.34
243,25,3,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,60,3,60,1252,2024,13,0,30.34
244,25,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,60,3,60,1252,2024,13,0,30.34
245,25,5,0.973,0.013,0.013,0.492,0.0,0.0,366,6,4,0,0.98,0.97,0.98,376,60,3,60,1252,2024,13,0,30.34
246,25,6,0.987,0.005,0.004,0.499,0.0,0.0,371,1,4,0,0.98,0.99,0.98,376,60,3,60,1252,2024,13,0,30.34
247,25,7,0.963,0.017,0.015,0.487,0.0,0.0,362,10,4,0,0.98,0.96,0.97,376,60,3,60,1252,2024,13,0,30.34
248,25,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,60,3,60,1252,2024,13,0,30.34
249,25,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,60,3,60,1252,2024,13,0,30.34
250,26,0,0.88,0.036,0.02,0.445,0.0,0.0,331,41,4,0,0.98,0.88,0.93,376,60,3,60,1252,2024,13,0,38.15
251,26,1,0.981,0.009,0.009,0.496,0.0,0.0,369,3,4,0,0.98,0.98,0.98,376,60,3,60,1252,2024,13,0,38.15
252,26,2,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,60,3,60,1252,2024,13,0,38.15
253,26,3,0.87,0.186,0.091,0.81,0.808,0.645,324,48,1,3,0.99,0.87,0.92,376,60,3,60,1252,2024,13,0,38.15
254,26,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,60,3,60,1252,2024,13,0,38.15
255,26,5,0.979,0.011,0.011,0.495,0.0,0.0,368,4,4,0,0.98,0.98,0.98,376,60,3,60,1252,2024,13,0,38.15
256,26,6,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,60,3,60,1252,2024,13,0,38.15
257,26,7,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,60,3,60,1252,2024,13,0,38.15
258,26,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,60,3,60,1252,2024,13,0,38.15
259,26,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,60,3,60,1252,2024,13,0,38.15
260,27,0,0.987,0.005,0.004,0.499,0.0,0.0,371,1,4,0,0.98,0.99,0.98,376,200,3,0,1252,2024,13,0,43.13
261,27,1,0.896,0.053,0.03,0.577,0.475,0.211,336,36,3,1,0.98,0.9,0.94,376,200,3,0,1252,2024,13,0,43.13
262,27,2,0.848,0.03,0.014,0.552,0.462,0.201,318,54,3,1,0.98,0.85,0.91,376,200,3,0,1252,2024,13,0,43.13
263,27,3,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,200,3,0,1252,2024,13,0,43.13
264,27,4,0.987,0.005,0.004,0.499,0.0,0.0,371,1,4,0,0.98,0.99,0.98,376,200,3,0,1252,2024,13,0,43.13
265,27,5,0.981,0.009,0.009,0.496,0.0,0.0,369,3,4,0,0.98,0.98,0.98,376,200,3,0,1252,2024,13,0,43.13
266,27,6,0.981,0.009,0.009,0.496,0.0,0.0,369,3,4,0,0.98,0.98,0.98,376,200,3,0,1252,2024,13,0,43.13
267,27,7,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,200,3,0,1252,2024,13,0,43.13
268,27,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,200,3,0,1252,2024,13,0,43.13
269,27,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,200,3,0,1252,2024,13,0,43.13
270,28,0,0.707,0.103,0.032,0.728,0.728,0.533,263,109,1,3,0.99,0.71,0.82,376,0,2,60,1252,6105,13,0,33.73
271,28,1,0.694,0.044,0.013,0.598,0.59,0.341,259,113,2,2,0.98,0.69,0.81,376,0,2,60,1252,6105,13,0,33.73
272,28,2,0.963,0.017,0.015,0.487,0.0,0.0,362,10,4,0,0.98,0.96,0.97,376,0,2,60,1252,6105,13,0,33.73
273,28,3,0.973,0.013,0.013,0.492,0.0,0.0,366,6,4,0,0.98,0.97,0.98,376,0,2,60,1252,6105,13,0,33.73
274,28,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,60,1252,6105,13,0,33.73
275,28,5,0.984,0.008,0.007,0.497,0.0,0.0,370,2,4,0,0.98,0.98,0.98,376,0,2,60,1252,6105,13,0,33.73
276,28,6,0.976,0.012,0.012,0.493,0.0,0.0,367,5,4,0,0.98,0.98,0.98,376,0,2,60,1252,6105,13,0,33.73
277,28,7,0.673,0.092,0.026,0.711,0.71,0.508,250,122,1,3,0.99,0.67,0.79,376,0,2,60,1252,6105,13,0,33.73
278,28,8,0.987,0.005,0.004,0.499,0.0,0.0,371,1,4,0,0.98,0.99,0.98,376,0,2,60,1252,6105,13,0,33.73
279,28,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,60,1252,6105,13,0,33.73
280,29,0,0.689,0.151,0.044,0.843,0.828,0.707,255,117,0,4,0.99,0.69,0.81,376,0,0,50,1252,109,13,0,31.12
281,29,1,0.641,0.083,0.022,0.695,0.693,0.485,238,134,1,3,0.99,0.64,0.77,376,0,0,50,1252,109,13,0,31.12
282,29,2,0.83,0.045,0.02,0.419,0.0,0.0,312,60,4,0,0.98,0.83,0.9,376,0,0,50,1252,109,13,0,31.12
283,29,3,0.814,0.084,0.035,0.659,0.639,0.396,304,68,2,2,0.98,0.81,0.89,376,0,0,50,1252,109,13,0,31.12
284,29,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,50,1252,109,13,0,31.12
285,29,5,0.981,0.009,0.009,0.496,0.0,0.0,369,3,4,0,0.98,0.98,0.98,376,0,0,50,1252,109,13,0,31.12
286,29,6,0.981,0.009,0.009,0.496,0.0,0.0,369,3,4,0,0.98,0.98,0.98,376,0,0,50,1252,109,13,0,31.12
287,29,7,0.606,0.126,0.031,0.801,0.776,0.626,224,148,0,4,0.99,0.61,0.74,376,0,0,50,1252,109,13,0,31.12
288,29,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,50,1252,109,13,0,31.12
289,29,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,50,1252,109,13,0,31.12
290,30,0,0.771,0.007,0.002,0.513,0.441,0.184,289,83,3,1,0.98,0.77,0.86,376,0,2,0,1252,6105,13,0,1272.46
291,30,1,0.979,0.011,0.011,0.495,0.0,0.0,368,4,4,0,0.98,0.98,0.98,376,0,2,0,1252,6105,13,0,1272.46
292,30,2,0.944,0.023,0.018,0.477,0.0,0.0,355,17,4,0,0.98,0.94,0.96,376,0,2,0,1252,6105,13,0,1272.46
293,30,3,0.934,0.082,0.057,0.595,0.485,0.219,350,22,3,1,0.98,0.93,0.96,376,0,2,0,1252,6105,13,0,1272.46
294,30,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,0,1252,6105,13,0,1272.46
295,30,5,0.987,0.005,0.004,0.499,0.0,0.0,371,1,4,0,0.98,0.99,0.98,376,0,2,0,1252,6105,13,0,1272.46
296,30,6,0.981,0.009,0.009,0.496,0.0,0.0,369,3,4,0,0.98,0.98,0.98,376,0,2,0,1252,6105,13,0,1272.46
297,30,7,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,0,1252,6105,13,0,1272.46
298,30,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,0,1252,6105,13,0,1272.46
299,30,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,0,1252,6105,13,0,1272.46
300,31,0,0.981,0.009,0.009,0.496,0.0,0.0,369,3,4,0,0.98,0.98,0.98,376,60,2,0,1252,6105,13,0,21.15
301,31,1,0.681,0.094,0.028,0.715,0.714,0.514,253,119,1,3,0.99,0.68,0.8,376,60,2,0,1252,6105,13,0,21.15
302,31,2,0.976,0.012,0.012,0.493,0.0,0.0,367,5,4,0,0.98,0.98,0.98,376,60,2,0,1252,6105,13,0,21.15
303,31,3,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,60,2,0,1252,6105,13,0,21.15
304,31,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,60,2,0,1252,6105,13,0,21.15
305,31,5,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,60,2,0,1252,6105,13,0,21.15
306,31,6,0.984,0.008,0.007,0.497,0.0,0.0,370,2,4,0,0.98,0.98,0.98,376,60,2,0,1252,6105,13,0,21.15
307,31,7,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,60,2,0,1252,6105,13,0,21.15
308,31,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,60,2,0,1252,6105,13,0,21.15
309,31,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,60,2,0,1252,6105,13,0,21.15
310,32,0,0.939,0.088,0.063,0.598,0.486,0.22,352,20,3,1,0.98,0.94,0.96,376,60,0,0,1252,109,13,0,21.23
311,32,1,0.742,0.057,0.02,0.622,0.61,0.363,277,95,2,2,0.98,0.74,0.84,376,60,0,0,1252,109,13,0,21.23
312,32,2,0.489,0.053,0.011,0.371,0.351,0.12,183,189,3,1,0.97,0.49,0.65,376,60,0,0,1252,109,13,0,21.23
313,32,3,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,60,0,0,1252,109,13,0,21.23
314,32,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,60,0,0,1252,109,13,0,21.23
315,32,5,0.987,0.005,0.004,0.499,0.0,0.0,371,1,4,0,0.98,0.99,0.98,376,60,0,0,1252,109,13,0,21.23
316,32,6,0.987,0.005,0.004,0.499,0.0,0.0,371,1,4,0,0.98,0.99,0.98,376,60,0,0,1252,109,13,0,21.23
317,32,7,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,60,0,0,1252,109,13,0,21.23
318,32,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,60,0,0,1252,109,13,0,21.23
319,32,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,60,0,0,1252,109,13,0,21.23
320,33,0,0.649,0.138,0.037,0.823,0.803,0.668,240,132,0,4,0.99,0.65,0.78,376,0,2,0,1252,741,13,2,23.81
321,33,1,0.519,0.105,0.022,0.757,0.717,0.538,191,181,0,4,0.99,0.52,0.67,376,0,2,0,1252,741,13,2,23.81
322,33,2,0.561,0.115,0.026,0.778,0.746,0.581,207,165,0,4,0.99,0.56,0.71,376,0,2,0,1252,741,13,2,23.81
323,33,3,0.713,0.159,0.049,0.855,0.842,0.73,264,108,0,4,0.99,0.71,0.82,376,0,2,0,1252,741,13,2,23.81
324,33,4,0.513,0.054,0.011,0.63,0.619,0.392,190,182,1,3,0.98,0.51,0.67,376,0,2,0,1252,741,13,2,23.81
325,33,5,0.787,0.073,0.028,0.645,0.629,0.384,294,78,2,2,0.98,0.79,0.87,376,0,2,0,1252,741,13,2,23.81
326,33,6,0.79,0.195,0.073,0.894,0.887,0.804,293,79,0,4,0.99,0.79,0.87,376,0,2,0,1252,741,13,2,23.81
327,33,7,0.011,0.0,0.0,0.5,0.0,0.0,0,372,0,4,0.0,0.01,0.0,376,0,2,0,1252,741,13,2,23.81
328,33,8,0.684,0.149,0.043,0.84,0.825,0.702,253,119,0,4,0.99,0.68,0.8,376,0,2,0,1252,741,13,2,23.81
329,33,9,0.612,0.127,0.032,0.804,0.779,0.631,226,146,0,4,0.99,0.61,0.75,376,0,2,0,1252,741,13,2,23.81
330,34,0,0.731,0.167,0.054,0.864,0.854,0.748,271,101,0,4,0.99,0.73,0.83,376,0,2,0,1252,741,13,1,358.71
331,34,1,0.944,0.094,0.071,0.601,0.488,0.221,354,18,3,1,0.98,0.94,0.96,376,0,2,0,1252,741,13,1,358.71
332,34,2,0.91,0.031,0.019,0.46,0.0,0.0,342,30,4,0,0.98,0.91,0.94,376,0,2,0,1252,741,13,1,358.71
333,34,3,0.981,0.214,0.213,0.62,0.497,0.229,368,4,3,1,0.98,0.98,0.98,376,0,2,0,1252,741,13,1,358.71
334,34,4,0.976,0.012,0.012,0.493,0.0,0.0,367,5,4,0,0.98,0.98,0.98,376,0,2,0,1252,741,13,1,358.71
335,34,5,0.965,0.136,0.12,0.612,0.493,0.226,362,10,3,1,0.98,0.97,0.97,376,0,2,0,1252,741,13,1,358.71
336,34,6,0.976,0.012,0.012,0.493,0.0,0.0,367,5,4,0,0.98,0.98,0.98,376,0,2,0,1252,741,13,1,358.71
337,34,7,0.976,0.178,0.171,0.617,0.496,0.228,366,6,3,1,0.98,0.98,0.98,376,0,2,0,1252,741,13,1,358.71
338,34,8,0.973,0.164,0.155,0.616,0.495,0.227,365,7,3,1,0.98,0.97,0.98,376,0,2,0,1252,741,13,1,358.71
339,34,9,0.955,0.111,0.09,0.606,0.491,0.223,358,14,3,1,0.98,0.95,0.97,376,0,2,0,1252,741,13,1,358.71
340,35,0,0.146,0.032,0.003,0.445,0.324,0.111,52,320,1,3,0.97,0.15,0.24,376,0,3,60,1252,9880,13,2,17.09
341,35,1,0.096,0.032,0.002,0.543,0.293,0.094,32,340,0,4,0.99,0.1,0.16,376,0,3,60,1252,9880,13,2,17.09
342,35,2,0.117,0.036,0.003,0.554,0.328,0.117,40,332,0,4,0.99,0.12,0.19,376,0,3,60,1252,9880,13,2,17.09
343,35,3,0.189,0.048,0.005,0.59,0.424,0.195,67,305,0,4,0.99,0.19,0.3,376,0,3,60,1252,9880,13,2,17.09
344,35,4,0.173,0.046,0.004,0.582,0.405,0.178,61,311,0,4,0.99,0.17,0.28,376,0,3,60,1252,9880,13,2,17.09
345,35,5,0.181,0.15,0.015,0.215,0.212,0.045,67,305,3,1,0.95,0.18,0.3,376,0,3,60,1252,9880,13,2,17.09
346,35,6,0.16,0.027,0.002,0.452,0.339,0.122,57,315,1,3,0.97,0.16,0.26,376,0,3,60,1252,9880,13,2,17.09
347,35,7,0.106,0.034,0.002,0.548,0.311,0.106,36,336,0,4,0.99,0.11,0.17,376,0,3,60,1252,9880,13,2,17.09
348,35,8,0.136,0.039,0.003,0.563,0.355,0.137,47,325,0,4,0.99,0.14,0.22,376,0,3,60,1252,9880,13,2,17.09
349,35,9,0.154,0.042,0.004,0.573,0.381,0.158,54,318,0,4,0.99,0.15,0.25,376,0,3,60,1252,9880,13,2,17.09
350,36,0,0.577,0.119,0.028,0.786,0.757,0.597,213,159,0,4,0.99,0.58,0.72,376,0,0,0,1252,37,13,2,14.59
351,36,1,0.503,0.102,0.021,0.749,0.705,0.522,185,187,0,4,0.99,0.5,0.66,376,0,0,0,1252,37,13,2,14.59
352,36,2,0.524,0.106,0.022,0.759,0.72,0.544,193,179,0,4,0.99,0.52,0.68,376,0,0,0,1252,37,13,2,14.59
353,36,3,0.668,0.037,0.011,0.585,0.579,0.329,249,123,2,2,0.98,0.67,0.79,376,0,0,0,1252,37,13,2,14.59
354,36,4,0.593,0.071,0.017,0.671,0.666,0.451,220,152,1,3,0.99,0.59,0.73,376,0,0,0,1252,37,13,2,14.59
355,36,5,0.715,0.007,0.002,0.485,0.424,0.172,268,104,3,1,0.98,0.72,0.82,376,0,0,0,1252,37,13,2,14.59
356,36,6,0.787,0.134,0.051,0.769,0.769,0.589,293,79,1,3,0.99,0.79,0.87,376,0,0,0,1252,37,13,2,14.59
357,36,7,0.497,0.101,0.02,0.746,0.701,0.517,183,189,0,4,0.99,0.5,0.65,376,0,0,0,1252,37,13,2,14.59
358,36,8,0.508,0.103,0.021,0.751,0.709,0.528,187,185,0,4,0.99,0.51,0.66,376,0,0,0,1252,37,13,2,14.59
359,36,9,0.572,0.117,0.027,0.784,0.753,0.592,211,161,0,4,0.99,0.57,0.72,376,0,0,0,1252,37,13,2,14.59
360,37,0,0.606,0.126,0.031,0.801,0.776,0.626,224,148,0,4,0.99,0.61,0.74,376,0,0,0,1252,37,13,-1,20.29
361,37,1,0.093,0.031,0.002,0.542,0.289,0.091,31,341,0,4,0.99,0.09,0.15,376,0,0,0,1252,37,13,-1,20.29
362,37,2,0.931,0.026,0.018,0.47,0.0,0.0,350,22,4,0,0.98,0.93,0.95,376,0,0,0,1252,37,13,-1,20.29
363,37,3,0.923,0.164,0.104,0.714,0.681,0.444,345,27,2,2,0.98,0.92,0.95,376,0,0,0,1252,37,13,-1,20.29
364,37,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,37,13,-1,20.29
365,37,5,0.981,0.009,0.009,0.496,0.0,0.0,369,3,4,0,0.98,0.98,0.98,376,0,0,0,1252,37,13,-1,20.29
366,37,6,0.971,0.014,0.014,0.491,0.0,0.0,365,7,4,0,0.98,0.97,0.97,376,0,0,0,1252,37,13,-1,20.29
367,37,7,0.487,0.099,0.019,0.741,0.694,0.506,179,193,0,4,0.99,0.49,0.64,376,0,0,0,1252,37,13,-1,20.29
368,37,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,37,13,-1,20.29
369,37,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,0,0,1252,37,13,-1,20.29
370,38,0,0.636,0.134,0.035,0.816,0.795,0.655,235,137,0,4,0.99,0.64,0.77,376,0,0,0,1252,37,13,3,51.58
371,38,1,0.827,0.023,0.01,0.542,0.456,0.196,310,62,3,1,0.98,0.83,0.9,376,0,0,0,1252,37,13,3,51.58
372,38,2,0.816,0.019,0.008,0.536,0.453,0.194,306,66,3,1,0.98,0.82,0.89,376,0,0,0,1252,37,13,3,51.58
373,38,3,0.968,0.015,0.014,0.489,0.0,0.0,364,8,4,0,0.98,0.97,0.97,376,0,0,0,1252,37,13,3,51.58
374,38,4,0.971,0.014,0.014,0.491,0.0,0.0,365,7,4,0,0.98,0.97,0.97,376,0,0,0,1252,37,13,3,51.58
375,38,5,0.979,0.011,0.011,0.495,0.0,0.0,368,4,4,0,0.98,0.98,0.98,376,0,0,0,1252,37,13,3,51.58
376,38,6,0.979,0.194,0.19,0.618,0.497,0.228,367,5,3,1,0.98,0.98,0.98,376,0,0,0,1252,37,13,3,51.58
377,38,7,0.981,0.009,0.009,0.496,0.0,0.0,369,3,4,0,0.98,0.98,0.98,376,0,0,0,1252,37,13,3,51.58
378,38,8,0.963,0.253,0.209,0.734,0.696,0.461,360,12,2,2,0.99,0.96,0.97,376,0,0,0,1252,37,13,3,51.58
379,38,9,0.952,0.107,0.084,0.605,0.49,0.223,357,15,3,1,0.98,0.95,0.97,376,0,0,0,1252,37,13,3,51.58
380,39,0,0.654,0.139,0.038,0.825,0.807,0.673,242,130,0,4,0.99,0.65,0.78,376,0,0,0,1252,37,13,3,47.57
381,39,1,0.824,0.022,0.01,0.54,0.456,0.196,309,63,3,1,0.98,0.82,0.89,376,0,0,0,1252,37,13,3,47.57
382,39,2,0.803,0.079,0.032,0.653,0.635,0.391,300,72,2,2,0.98,0.8,0.88,376,0,0,0,1252,37,13,3,47.57
383,39,3,0.976,0.012,0.012,0.493,0.0,0.0,367,5,4,0,0.98,0.98,0.98,376,0,0,0,1252,37,13,3,47.57
384,39,4,0.979,0.194,0.19,0.618,0.497,0.228,367,5,3,1,0.98,0.98,0.98,376,0,0,0,1252,37,13,3,47.57
385,39,5,0.987,0.441,0.438,0.746,0.704,0.472,369,3,2,2,0.99,0.99,0.99,376,0,0,0,1252,37,13,3,47.57
386,39,6,0.979,0.011,0.011,0.495,0.0,0.0,368,4,4,0,0.98,0.98,0.98,376,0,0,0,1252,37,13,3,47.57
387,39,7,0.981,0.009,0.009,0.496,0.0,0.0,369,3,4,0,0.98,0.98,0.98,376,0,0,0,1252,37,13,3,47.57
388,39,8,0.96,0.244,0.197,0.733,0.695,0.46,359,13,2,2,0.99,0.96,0.97,376,0,0,0,1252,37,13,3,47.57
