,test,alg,acc,mcc,kap,auc,geo,iba,TN,FP,FN,TP,pr,re,f1,sp,pca,poly,ksel,exs,feats,tvars,imb,time
0,1,0,0.61,0.141,0.039,0.802,0.778,0.629,179,117,0,4,0.99,0.61,0.74,300,0,2,0,998,780,13,0,105.74
1,1,1,0.657,0.097,0.03,0.703,0.701,0.496,194,102,1,3,0.98,0.66,0.78,300,0,2,0,998,780,13,0,105.74
2,1,2,0.75,0.002,0.001,0.503,0.435,0.18,224,72,3,1,0.97,0.75,0.85,300,0,2,0,998,780,13,0,105.74
3,1,3,0.93,0.089,0.066,0.595,0.485,0.219,278,18,3,1,0.98,0.93,0.95,300,0,2,0,998,780,13,0,105.74
4,1,4,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,2,0,998,780,13,0,105.74
5,1,5,0.97,0.015,0.015,0.492,0.0,0.0,291,5,4,0,0.97,0.97,0.97,300,0,2,0,998,780,13,0,105.74
6,1,6,0.983,0.007,0.005,0.498,0.0,0.0,295,1,4,0,0.97,0.98,0.98,300,0,2,0,998,780,13,0,105.74
7,1,7,0.283,0.071,0.01,0.637,0.523,0.294,81,215,0,4,0.99,0.28,0.42,300,0,2,0,998,780,13,0,105.74
8,1,8,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,2,0,998,780,13,0,105.74
9,1,9,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,2,0,998,780,13,0,105.74
10,2,0,0.607,0.14,0.039,0.801,0.775,0.625,178,118,0,4,0.99,0.61,0.74,300,0,2,0,998,780,13,1,355.87
11,2,1,0.933,0.028,0.022,0.473,0.0,0.0,280,16,4,0,0.97,0.93,0.95,300,0,2,0,998,780,13,1,355.87
12,2,2,0.74,0.19,0.069,0.868,0.858,0.756,218,78,0,4,0.99,0.74,0.84,300,0,2,0,998,780,13,1,355.87
13,2,3,0.963,0.018,0.017,0.488,0.0,0.0,289,7,4,0,0.97,0.96,0.97,300,0,2,0,998,780,13,1,355.87
14,2,4,0.97,0.015,0.015,0.492,0.0,0.0,291,5,4,0,0.97,0.97,0.97,300,0,2,0,998,780,13,1,355.87
15,2,5,0.983,0.007,0.005,0.498,0.0,0.0,295,1,4,0,0.97,0.98,0.98,300,0,2,0,998,780,13,1,355.87
16,2,6,0.983,0.007,0.005,0.498,0.0,0.0,295,1,4,0,0.97,0.98,0.98,300,0,2,0,998,780,13,1,355.87
17,2,7,0.977,0.212,0.211,0.618,0.497,0.228,292,4,3,1,0.98,0.98,0.98,300,0,2,0,998,780,13,1,355.87
18,2,8,0.98,0.24,0.24,0.62,0.497,0.229,293,3,3,1,0.98,0.98,0.98,300,0,2,0,998,780,13,1,355.87
19,2,9,0.92,0.274,0.181,0.836,0.832,0.68,273,23,1,3,0.98,0.92,0.95,300,0,2,0,998,780,13,1,355.87
20,3,0,0.497,0.112,0.025,0.745,0.7,0.515,145,151,0,4,0.99,0.5,0.65,300,0,2,0,998,780,13,2,37.75
21,3,1,0.483,0.109,0.024,0.738,0.69,0.501,141,155,0,4,0.99,0.48,0.64,300,0,2,0,998,780,13,2,37.75
22,3,2,0.347,0.082,0.013,0.669,0.581,0.36,100,196,0,4,0.99,0.35,0.5,300,0,2,0,998,780,13,2,37.75
23,3,3,0.347,0.082,0.013,0.669,0.581,0.36,100,196,0,4,0.99,0.35,0.5,300,0,2,0,998,780,13,2,37.75
24,3,4,0.35,0.083,0.014,0.671,0.584,0.364,101,195,0,4,0.99,0.35,0.5,300,0,2,0,998,780,13,2,37.75
25,3,5,0.72,0.057,0.021,0.611,0.601,0.353,214,82,2,2,0.98,0.72,0.83,300,0,2,0,998,780,13,2,37.75
26,3,6,0.463,0.105,0.022,0.728,0.675,0.481,135,161,0,4,0.99,0.46,0.62,300,0,2,0,998,780,13,2,37.75
27,3,7,0.607,0.025,0.007,0.554,0.551,0.301,180,116,2,2,0.98,0.61,0.74,300,0,2,0,998,780,13,2,37.75
28,3,8,0.563,0.129,0.032,0.779,0.747,0.582,165,131,0,4,0.99,0.56,0.71,300,0,2,0,998,780,13,2,37.75
29,3,9,0.617,0.143,0.04,0.806,0.782,0.635,181,115,0,4,0.99,0.62,0.75,300,0,2,0,998,780,13,2,37.75
30,4,0,0.507,0.115,0.026,0.75,0.707,0.525,148,148,0,4,0.99,0.51,0.66,300,0,0,0,998,38,13,0,22.76
31,4,1,0.79,0.013,0.006,0.524,0.446,0.188,236,60,3,1,0.97,0.79,0.87,300,0,0,0,998,38,13,0,22.76
32,4,2,0.54,0.123,0.03,0.767,0.731,0.559,158,138,0,4,0.99,0.54,0.69,300,0,0,0,998,38,13,0,22.76
33,4,3,0.807,0.16,0.071,0.779,0.778,0.602,239,57,1,3,0.98,0.81,0.88,300,0,0,0,998,38,13,0,22.76
34,4,4,0.917,0.175,0.118,0.711,0.679,0.442,273,23,2,2,0.98,0.92,0.95,300,0,0,0,998,38,13,0,22.76
35,4,5,0.98,0.01,0.009,0.497,0.0,0.0,294,2,4,0,0.97,0.98,0.98,300,0,0,0,998,38,13,0,22.76
36,4,6,0.98,0.01,0.009,0.497,0.0,0.0,294,2,4,0,0.97,0.98,0.98,300,0,0,0,998,38,13,0,22.76
37,4,7,0.97,0.015,0.015,0.492,0.0,0.0,291,5,4,0,0.97,0.97,0.97,300,0,0,0,998,38,13,0,22.76
38,4,8,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,0,998,38,13,0,22.76
39,4,9,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,0,998,38,13,0,22.76
40,5,0,0.527,0.119,0.028,0.76,0.721,0.545,154,142,0,4,0.99,0.53,0.68,300,0,0,0,998,38,13,1,43.14
41,5,1,0.81,0.02,0.009,0.534,0.452,0.193,242,54,3,1,0.97,0.81,0.88,300,0,0,0,998,38,13,1,43.14
42,5,2,0.807,0.16,0.071,0.779,0.778,0.602,239,57,1,3,0.98,0.81,0.88,300,0,0,0,998,38,13,1,43.14
43,5,3,0.98,0.01,0.009,0.497,0.0,0.0,294,2,4,0,0.97,0.98,0.98,300,0,0,0,998,38,13,1,43.14
44,5,4,0.967,0.161,0.152,0.613,0.494,0.226,289,7,3,1,0.98,0.97,0.97,300,0,0,0,998,38,13,1,43.14
45,5,5,0.977,0.212,0.211,0.618,0.497,0.228,292,4,3,1,0.98,0.98,0.98,300,0,0,0,998,38,13,1,43.14
46,5,6,0.963,0.15,0.138,0.611,0.493,0.226,288,8,3,1,0.98,0.96,0.97,300,0,0,0,998,38,13,1,43.14
47,5,7,0.977,0.012,0.012,0.495,0.0,0.0,293,3,4,0,0.97,0.98,0.98,300,0,0,0,998,38,13,1,43.14
48,5,8,0.93,0.196,0.141,0.718,0.684,0.448,277,19,2,2,0.98,0.93,0.95,300,0,0,0,998,38,13,1,43.14
49,5,9,0.923,0.37,0.24,0.961,0.96,0.929,273,23,0,4,0.99,0.92,0.95,300,0,0,0,998,38,13,1,43.14
50,6,0,0.393,0.091,0.016,0.693,0.621,0.409,114,182,0,4,0.99,0.39,0.55,300,0,0,0,998,38,13,2,15.14
51,6,1,0.507,0.115,0.026,0.75,0.707,0.525,148,148,0,4,0.99,0.51,0.66,300,0,0,0,998,38,13,2,15.14
52,6,2,0.487,0.11,0.024,0.74,0.693,0.505,142,154,0,4,0.99,0.49,0.64,300,0,0,0,998,38,13,2,15.14
53,6,3,0.5,0.113,0.025,0.747,0.702,0.518,146,150,0,4,0.99,0.5,0.65,300,0,0,0,998,38,13,2,15.14
54,6,4,0.43,0.098,0.019,0.711,0.65,0.447,125,171,0,4,0.99,0.43,0.59,300,0,0,0,998,38,13,2,15.14
55,6,5,0.657,0.038,0.012,0.579,0.574,0.324,195,101,2,2,0.98,0.66,0.78,300,0,0,0,998,38,13,2,15.14
56,6,6,0.503,0.114,0.026,0.748,0.705,0.522,147,149,0,4,0.99,0.5,0.66,300,0,0,0,998,38,13,2,15.14
57,6,7,0.453,0.103,0.021,0.723,0.668,0.471,132,164,0,4,0.99,0.45,0.61,300,0,0,0,998,38,13,2,15.14
58,6,8,0.597,0.138,0.037,0.796,0.769,0.615,175,121,0,4,0.99,0.6,0.73,300,0,0,0,998,38,13,2,15.14
59,6,9,0.57,0.13,0.033,0.782,0.751,0.589,167,129,0,4,0.99,0.57,0.71,300,0,0,0,998,38,13,2,15.14
60,7,0,0.96,0.019,0.018,0.486,0.0,0.0,288,8,4,0,0.97,0.96,0.97,300,20,0,0,998,38,13,0,19.1
61,7,1,0.683,0.015,0.005,0.47,0.415,0.165,204,92,3,1,0.97,0.68,0.8,300,20,0,0,998,38,13,0,19.1
62,7,2,0.913,0.073,0.05,0.586,0.48,0.215,273,23,3,1,0.98,0.91,0.94,300,20,0,0,998,38,13,0,19.1
63,7,3,0.897,0.06,0.038,0.578,0.476,0.212,268,28,3,1,0.98,0.9,0.93,300,20,0,0,998,38,13,0,19.1
64,7,4,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,20,0,0,998,38,13,0,19.1
65,7,5,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,20,0,0,998,38,13,0,19.1
66,7,6,0.977,0.012,0.012,0.495,0.0,0.0,293,3,4,0,0.97,0.98,0.98,300,20,0,0,998,38,13,0,19.1
67,7,7,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,20,0,0,998,38,13,0,19.1
68,7,8,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,20,0,0,998,38,13,0,19.1
69,7,9,0.983,0.007,0.005,0.498,0.0,0.0,295,1,4,0,0.97,0.98,0.98,300,20,0,0,998,38,13,0,19.1
70,8,0,0.937,0.027,0.022,0.475,0.0,0.0,281,15,4,0,0.97,0.94,0.95,300,20,0,0,998,38,13,1,26.03
71,8,1,0.803,0.089,0.04,0.654,0.635,0.391,239,57,2,2,0.98,0.8,0.88,300,20,0,0,998,38,13,1,26.03
72,8,2,0.873,0.13,0.073,0.689,0.663,0.423,260,36,2,2,0.98,0.87,0.92,300,20,0,0,998,38,13,1,26.03
73,8,3,0.983,0.007,0.005,0.498,0.0,0.0,295,1,4,0,0.97,0.98,0.98,300,20,0,0,998,38,13,1,26.03
74,8,4,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,20,0,0,998,38,13,1,26.03
75,8,5,0.983,0.007,0.005,0.498,0.0,0.0,295,1,4,0,0.97,0.98,0.98,300,20,0,0,998,38,13,1,26.03
76,8,6,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,20,0,0,998,38,13,1,26.03
77,8,7,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,20,0,0,998,38,13,1,26.03
78,8,8,0.963,0.018,0.017,0.488,0.0,0.0,289,7,4,0,0.97,0.96,0.97,300,20,0,0,998,38,13,1,26.03
79,8,9,0.953,0.022,0.019,0.483,0.0,0.0,286,10,4,0,0.97,0.95,0.96,300,20,0,0,998,38,13,1,26.03
80,9,0,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,20,0,0,998,38,13,2,13.68
81,9,1,0.48,0.005,0.001,0.49,0.49,0.24,142,154,2,2,0.97,0.48,0.64,300,20,0,0,998,38,13,2,13.68
82,9,2,0.543,0.01,0.003,0.522,0.521,0.271,161,135,2,2,0.97,0.54,0.69,300,20,0,0,998,38,13,2,13.68
83,9,3,0.973,0.014,0.014,0.493,0.0,0.0,292,4,4,0,0.97,0.97,0.97,300,20,0,0,998,38,13,2,13.68
84,9,4,0.487,0.003,0.001,0.493,0.493,0.244,144,152,2,2,0.97,0.49,0.64,300,20,0,0,998,38,13,2,13.68
85,9,5,0.537,0.009,0.002,0.519,0.518,0.268,159,137,2,2,0.97,0.54,0.69,300,20,0,0,998,38,13,2,13.68
86,9,6,0.93,0.089,0.066,0.595,0.485,0.219,278,18,3,1,0.98,0.93,0.95,300,20,0,0,998,38,13,2,13.68
87,9,7,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,20,0,0,998,38,13,2,13.68
88,9,8,0.543,0.01,0.003,0.522,0.521,0.271,161,135,2,2,0.97,0.54,0.69,300,20,0,0,998,38,13,2,13.68
89,9,9,0.53,0.007,0.002,0.515,0.515,0.264,157,139,2,2,0.97,0.53,0.68,300,20,0,0,998,38,13,2,13.68
90,10,0,0.767,0.006,0.003,0.512,0.44,0.183,229,67,3,1,0.97,0.77,0.86,300,0,2,60,998,780,13,0,27.54
91,10,1,0.58,0.133,0.035,0.787,0.758,0.599,170,126,0,4,0.99,0.58,0.72,300,0,2,60,998,780,13,0,27.54
92,10,2,0.973,0.014,0.014,0.493,0.0,0.0,292,4,4,0,0.97,0.97,0.97,300,0,2,60,998,780,13,0,27.54
93,10,3,0.973,0.191,0.187,0.617,0.496,0.228,291,5,3,1,0.98,0.97,0.98,300,0,2,60,998,780,13,0,27.54
94,10,4,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,2,60,998,780,13,0,27.54
95,10,5,0.973,0.014,0.014,0.493,0.0,0.0,292,4,4,0,0.97,0.97,0.97,300,0,2,60,998,780,13,0,27.54
96,10,6,0.98,0.01,0.009,0.497,0.0,0.0,294,2,4,0,0.97,0.98,0.98,300,0,2,60,998,780,13,0,27.54
97,10,7,0.56,0.128,0.032,0.777,0.744,0.579,164,132,0,4,0.99,0.56,0.7,300,0,2,60,998,780,13,0,27.54
98,10,8,0.983,0.007,0.005,0.498,0.0,0.0,295,1,4,0,0.97,0.98,0.98,300,0,2,60,998,780,13,0,27.54
99,10,9,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,2,60,998,780,13,0,27.54
100,11,0,0.543,0.123,0.03,0.769,0.733,0.562,159,137,0,4,0.99,0.54,0.69,300,0,2,60,998,780,13,1,61.04
101,11,1,0.823,0.051,0.025,0.417,0.0,0.0,247,49,4,0,0.97,0.82,0.89,300,0,2,60,998,780,13,1,61.04
102,11,2,0.63,0.031,0.009,0.566,0.562,0.312,187,109,2,2,0.98,0.63,0.76,300,0,2,60,998,780,13,1,61.04
103,11,3,0.94,0.102,0.08,0.6,0.487,0.221,281,15,3,1,0.98,0.94,0.96,300,0,2,60,998,780,13,1,61.04
104,11,4,0.917,0.076,0.053,0.588,0.481,0.216,274,22,3,1,0.98,0.92,0.94,300,0,2,60,998,780,13,1,61.04
105,11,5,0.973,0.014,0.014,0.493,0.0,0.0,292,4,4,0,0.97,0.97,0.97,300,0,2,60,998,780,13,1,61.04
106,11,6,0.907,0.067,0.045,0.583,0.478,0.214,271,25,3,1,0.98,0.91,0.94,300,0,2,60,998,780,13,1,61.04
107,11,7,0.957,0.132,0.116,0.608,0.491,0.224,286,10,3,1,0.98,0.96,0.97,300,0,2,60,998,780,13,1,61.04
108,11,8,0.9,0.155,0.096,0.703,0.673,0.434,268,28,2,2,0.98,0.9,0.94,300,0,2,60,998,780,13,1,61.04
109,11,9,0.88,0.05,0.029,0.569,0.471,0.208,263,33,3,1,0.98,0.88,0.92,300,0,2,60,998,780,13,1,61.04
110,12,0,0.437,0.1,0.02,0.715,0.655,0.454,127,169,0,4,0.99,0.44,0.59,300,0,2,60,998,780,13,2,16.45
111,12,1,0.347,0.082,0.013,0.669,0.581,0.36,100,196,0,4,0.99,0.35,0.5,300,0,2,60,998,780,13,2,16.45
112,12,2,0.36,0.085,0.014,0.676,0.593,0.374,104,192,0,4,0.99,0.36,0.51,300,0,2,60,998,780,13,2,16.45
113,12,3,0.35,0.083,0.014,0.671,0.584,0.364,101,195,0,4,0.99,0.35,0.5,300,0,2,60,998,780,13,2,16.45
114,12,4,0.387,0.09,0.016,0.689,0.615,0.402,112,184,0,4,0.99,0.39,0.54,300,0,2,60,998,780,13,2,16.45
115,12,5,0.56,0.014,0.004,0.53,0.53,0.279,166,130,2,2,0.98,0.56,0.71,300,0,2,60,998,780,13,2,16.45
116,12,6,0.347,0.082,0.013,0.669,0.581,0.36,100,196,0,4,0.99,0.35,0.5,300,0,2,60,998,780,13,2,16.45
117,12,7,0.347,0.082,0.013,0.669,0.581,0.36,100,196,0,4,0.99,0.35,0.5,300,0,2,60,998,780,13,2,16.45
118,12,8,0.347,0.082,0.013,0.669,0.581,0.36,100,196,0,4,0.99,0.35,0.5,300,0,2,60,998,780,13,2,16.45
119,12,9,0.48,0.052,0.011,0.613,0.598,0.367,141,155,1,3,0.98,0.48,0.64,300,0,2,60,998,780,13,2,16.45
120,13,0,0.833,0.049,0.025,0.422,0.0,0.0,250,46,4,0,0.97,0.83,0.9,300,60,2,60,998,780,13,0,27.61
121,13,1,0.947,0.112,0.092,0.603,0.489,0.222,283,13,3,1,0.98,0.95,0.96,300,60,2,60,998,780,13,0,27.61
122,13,2,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,60,2,60,998,780,13,0,27.61
123,13,3,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,60,2,60,998,780,13,0,27.61
124,13,4,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,60,2,60,998,780,13,0,27.61
125,13,5,0.983,0.007,0.005,0.498,0.0,0.0,295,1,4,0,0.97,0.98,0.98,300,60,2,60,998,780,13,0,27.61
126,13,6,0.97,0.015,0.015,0.492,0.0,0.0,291,5,4,0,0.97,0.97,0.97,300,60,2,60,998,780,13,0,27.61
127,13,7,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,60,2,60,998,780,13,0,27.61
128,13,8,0.983,0.007,0.005,0.498,0.0,0.0,295,1,4,0,0.97,0.98,0.98,300,60,2,60,998,780,13,0,27.61
129,13,9,0.983,0.007,0.005,0.498,0.0,0.0,295,1,4,0,0.97,0.98,0.98,300,60,2,60,998,780,13,0,27.61
130,14,0,0.957,0.02,0.019,0.485,0.0,0.0,287,9,4,0,0.97,0.96,0.96,300,60,2,60,998,780,13,1,44.0
131,14,1,0.943,0.025,0.021,0.478,0.0,0.0,283,13,4,0,0.97,0.94,0.96,300,60,2,60,998,780,13,1,44.0
132,14,2,0.967,0.017,0.016,0.49,0.0,0.0,290,6,4,0,0.97,0.97,0.97,300,60,2,60,998,780,13,1,44.0
133,14,3,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,60,2,60,998,780,13,1,44.0
134,14,4,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,60,2,60,998,780,13,1,44.0
135,14,5,0.983,0.007,0.005,0.498,0.0,0.0,295,1,4,0,0.97,0.98,0.98,300,60,2,60,998,780,13,1,44.0
136,14,6,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,60,2,60,998,780,13,1,44.0
137,14,7,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,60,2,60,998,780,13,1,44.0
138,14,8,0.977,0.012,0.012,0.495,0.0,0.0,293,3,4,0,0.97,0.98,0.98,300,60,2,60,998,780,13,1,44.0
139,14,9,0.977,0.491,0.451,0.865,0.857,0.718,290,6,1,3,0.99,0.98,0.98,300,60,2,60,998,780,13,1,44.0
140,15,0,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,60,2,60,998,780,13,2,14.66
141,15,1,0.477,0.119,0.027,0.242,0.0,0.0,143,153,4,0,0.96,0.48,0.64,300,60,2,60,998,780,13,2,14.66
142,15,2,0.493,0.002,0.0,0.497,0.497,0.247,146,150,2,2,0.97,0.49,0.65,300,60,2,60,998,780,13,2,14.66
143,15,3,0.347,0.082,0.013,0.669,0.581,0.36,100,196,0,4,0.99,0.35,0.5,300,60,2,60,998,780,13,2,14.66
144,15,4,0.36,0.085,0.014,0.676,0.593,0.374,104,192,0,4,0.99,0.36,0.51,300,60,2,60,998,780,13,2,14.66
145,15,5,0.53,0.007,0.002,0.515,0.515,0.264,157,139,2,2,0.97,0.53,0.68,300,60,2,60,998,780,13,2,14.66
146,15,6,0.503,0.114,0.026,0.748,0.705,0.522,147,149,0,4,0.99,0.5,0.66,300,60,2,60,998,780,13,2,14.66
147,15,7,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,60,2,60,998,780,13,2,14.66
148,15,8,0.673,0.043,0.014,0.588,0.581,0.332,200,96,2,2,0.98,0.67,0.79,300,60,2,60,998,780,13,2,14.66
149,15,9,0.387,0.09,0.016,0.689,0.615,0.402,112,184,0,4,0.99,0.39,0.54,300,60,2,60,998,780,13,2,14.66
150,16,0,0.787,0.011,0.004,0.522,0.445,0.187,295,77,3,1,0.98,0.79,0.87,376,0,2,60,1252,276,13,0,31.45
151,16,1,0.673,0.145,0.041,0.835,0.818,0.691,249,123,0,4,0.99,0.67,0.79,376,0,2,60,1252,276,13,0,31.45
152,16,2,0.662,0.142,0.039,0.829,0.812,0.681,245,127,0,4,0.99,0.66,0.79,376,0,2,60,1252,276,13,0,31.45
153,16,3,0.971,0.29,0.255,0.738,0.699,0.465,363,9,2,2,0.99,0.97,0.98,376,0,2,60,1252,276,13,0,31.45
154,16,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,60,1252,276,13,0,31.45
155,16,5,0.987,0.005,0.004,0.499,0.0,0.0,371,1,4,0,0.98,0.99,0.98,376,0,2,60,1252,276,13,0,31.45
156,16,6,0.979,0.011,0.011,0.495,0.0,0.0,368,4,4,0,0.98,0.98,0.98,376,0,2,60,1252,276,13,0,31.45
157,16,7,0.497,0.101,0.02,0.746,0.701,0.517,183,189,0,4,0.99,0.5,0.65,376,0,2,60,1252,276,13,0,31.45
158,16,8,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,60,1252,276,13,0,31.45
159,16,9,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,60,1252,276,13,0,31.45
160,17,0,0.668,0.143,0.04,0.832,0.815,0.686,247,125,0,4,0.99,0.67,0.79,376,0,2,60,1252,276,13,1,71.88
161,17,1,0.763,0.181,0.063,0.88,0.872,0.779,283,89,0,4,0.99,0.76,0.86,376,0,2,60,1252,276,13,1,71.88
162,17,2,0.609,0.127,0.032,0.802,0.778,0.629,225,147,0,4,0.99,0.61,0.75,376,0,2,60,1252,276,13,1,71.88
163,17,3,0.947,0.098,0.075,0.602,0.488,0.222,355,17,3,1,0.98,0.95,0.96,376,0,2,60,1252,276,13,1,71.88
164,17,4,0.926,0.027,0.019,0.468,0.0,0.0,348,24,4,0,0.98,0.93,0.95,376,0,2,60,1252,276,13,1,71.88
165,17,5,0.955,0.227,0.176,0.73,0.693,0.458,357,15,2,2,0.99,0.95,0.97,376,0,2,60,1252,276,13,1,71.88
166,17,6,0.939,0.088,0.063,0.598,0.486,0.22,352,20,3,1,0.98,0.94,0.96,376,0,2,60,1252,276,13,1,71.88
167,17,7,0.984,0.242,0.242,0.621,0.498,0.23,369,3,3,1,0.98,0.98,0.98,376,0,2,60,1252,276,13,1,71.88
168,17,8,0.888,0.204,0.108,0.82,0.817,0.658,331,41,1,3,0.99,0.89,0.93,376,0,2,60,1252,276,13,1,71.88
169,17,9,0.91,0.148,0.088,0.707,0.676,0.438,340,32,2,2,0.98,0.91,0.94,376,0,2,60,1252,276,13,1,71.88
170,18,0,0.561,0.115,0.026,0.778,0.746,0.581,207,165,0,4,0.99,0.56,0.71,376,0,2,60,1252,276,13,2,16.12
171,18,1,0.354,0.075,0.011,0.673,0.589,0.369,129,243,0,4,0.99,0.35,0.51,376,0,2,60,1252,276,13,2,16.12
172,18,2,0.434,0.037,0.007,0.59,0.568,0.333,160,212,1,3,0.98,0.43,0.59,376,0,2,60,1252,276,13,2,16.12
173,18,3,0.343,0.073,0.011,0.668,0.58,0.358,125,247,0,4,0.99,0.34,0.5,376,0,2,60,1252,276,13,2,16.12
174,18,4,0.343,0.073,0.011,0.668,0.58,0.358,125,247,0,4,0.99,0.34,0.5,376,0,2,60,1252,276,13,2,16.12
175,18,5,0.492,0.1,0.02,0.743,0.698,0.512,181,191,0,4,0.99,0.49,0.65,376,0,2,60,1252,276,13,2,16.12
176,18,6,0.343,0.073,0.011,0.668,0.58,0.358,125,247,0,4,0.99,0.34,0.5,376,0,2,60,1252,276,13,2,16.12
177,18,7,0.399,0.083,0.014,0.696,0.626,0.416,146,226,0,4,0.99,0.4,0.56,376,0,2,60,1252,276,13,2,16.12
178,18,8,0.348,0.074,0.011,0.671,0.584,0.364,127,245,0,4,0.99,0.35,0.5,376,0,2,60,1252,276,13,2,16.12
179,18,9,0.888,0.204,0.108,0.82,0.817,0.658,331,41,1,3,0.99,0.89,0.93,376,0,2,60,1252,276,13,2,16.12
180,19,0,0.787,0.011,0.004,0.522,0.445,0.187,295,77,3,1,0.98,0.79,0.87,376,0,2,40,1252,276,13,0,28.05
181,19,1,0.652,0.139,0.038,0.824,0.805,0.671,241,131,0,4,0.99,0.65,0.78,376,0,2,40,1252,276,13,0,28.05
182,19,2,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,40,1252,276,13,0,28.05
183,19,3,0.957,0.117,0.096,0.608,0.491,0.224,359,13,3,1,0.98,0.96,0.97,376,0,2,40,1252,276,13,0,28.05
184,19,4,0.989,0.0,0.0,0.5,0.0,0.0,372,0,4,0,0.98,0.99,0.98,376,0,2,40,1252,276,13,0,28.05
185,19,5,0.981,0.009,0.009,0.496,0.0,0.0,369,3,4,0,0.98,0.98,0.98,376,0,2,40,1252,276,13,0,28.05
186,19,6,0.976,0.012,0.012,0.493,0.0,0.0,367,5,4,0,0.98,0.98,0.98,376,0,2,40,1252,276,13,0,28.05
187,19,7,0.505,0.103,0.021,0.75,0.707,0.525,186,186,0,4,0.99,0.51,0.66,376,0,2,40,1252,276,13,0,28.05
188,19,8,0.979,0.011,0.011,0.495,0.0,0.0,368,4,4,0,0.98,0.98,0.98,376,0,2,40,1252,276,13,0,28.05
189,19,9,0.981,0.009,0.009,0.496,0.0,0.0,369,3,4,0,0.98,0.98,0.98,376,0,2,40,1252,276,13,0,28.05
190,20,0,0.654,0.139,0.038,0.825,0.807,0.673,242,130,0,4,0.99,0.65,0.78,376,0,2,40,1252,276,13,1,59.46
191,20,1,0.723,0.163,0.052,0.86,0.849,0.741,268,104,0,4,0.99,0.72,0.83,376,0,2,40,1252,276,13,1,59.46
192,20,2,0.636,0.134,0.035,0.816,0.795,0.655,235,137,0,4,0.99,0.64,0.77,376,0,2,40,1252,276,13,1,59.46
193,20,3,0.979,0.194,0.19,0.618,0.497,0.228,367,5,3,1,0.98,0.98,0.98,376,0,2,40,1252,276,13,1,59.46
194,20,4,0.944,0.094,0.071,0.601,0.488,0.221,354,18,3,1,0.98,0.94,0.96,376,0,2,40,1252,276,13,1,59.46
195,20,5,0.965,0.264,0.223,0.735,0.697,0.462,361,11,2,2,0.99,0.97,0.97,376,0,2,40,1252,276,13,1,59.46
196,20,6,0.963,0.129,0.111,0.61,0.493,0.225,361,11,3,1,0.98,0.96,0.97,376,0,2,40,1252,276,13,1,59.46
197,20,7,0.979,0.194,0.19,0.618,0.497,0.228,367,5,3,1,0.98,0.98,0.98,376,0,2,40,1252,276,13,1,59.46
