,test,alg,acc,mcc,kap,auc,geo,iba,TN,FP,FN,TP,pr,re,f1,sp,pca,poly,ksel,exs,feats,tvars,time
204,21,4,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,60,2,60,998,780,12,26.59
205,21,5,0.983,0.28,0.277,0.662,0.574,0.308,294,3,2,1,0.99,0.98,0.98,300,60,2,60,998,780,12,26.59
206,21,6,0.987,0.006,0.005,0.498,0.0,0.0,296,1,3,0,0.98,0.99,0.98,300,60,2,60,998,780,12,26.59
207,21,7,0.49,0.031,0.006,0.577,0.571,0.331,145,152,1,2,0.98,0.49,0.65,300,60,2,60,998,780,12,26.59
208,21,8,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,60,2,60,998,780,12,26.59
209,21,9,0.99,0.0,0.0,0.5,0.0,0.0,297,0,3,0,0.98,0.99,0.99,300,60,2,60,998,780,12,26.59
210,22,0,0.567,0.047,0.011,0.616,0.614,0.381,168,129,1,2,0.98,0.57,0.71,300,0,0,0,998,24,12,14.96
211,22,1,0.403,0.014,0.002,0.534,0.517,0.274,119,178,1,2,0.98,0.4,0.57,300,0,0,0,998,24,12,14.96
212,22,2,0.413,0.016,0.003,0.539,0.523,0.281,122,175,1,2,0.98,0.41,0.58,300,0,0,0,998,24,12,14.96
213,22,3,0.6,0.054,0.013,0.633,0.632,0.402,178,119,1,2,0.98,0.6,0.74,300,0,0,0,998,24,12,14.96
214,22,4,0.48,0.029,0.005,0.572,0.565,0.325,142,155,1,2,0.98,0.48,0.64,300,0,0,0,998,24,12,14.96
215,22,5,0.743,0.093,0.031,0.705,0.704,0.492,221,76,1,2,0.99,0.74,0.84,300,0,0,0,998,24,12,14.96
216,22,6,0.747,0.094,0.031,0.707,0.706,0.494,222,75,1,2,0.99,0.75,0.85,300,0,0,0,998,24,12,14.96
217,22,7,0.34,0.071,0.01,0.667,0.577,0.356,99,198,0,3,0.99,0.34,0.5,300,0,0,0,998,24,12,14.96
218,22,8,0.473,0.028,0.005,0.569,0.561,0.32,140,157,1,2,0.98,0.47,0.63,300,0,0,0,998,24,12,14.96
219,22,9,0.563,0.02,0.005,0.449,0.434,0.184,168,129,2,1,0.98,0.56,0.71,300,0,0,0,998,24,12,14.96
220,23,0,0.61,0.056,0.014,0.638,0.637,0.409,181,116,1,2,0.98,0.61,0.75,300,0,0,0,998,24,12,35.08
221,23,1,0.893,0.179,0.095,0.781,0.773,0.583,266,31,1,2,0.99,0.89,0.93,300,0,0,0,998,24,12,35.08
222,23,2,0.937,0.242,0.159,0.803,0.791,0.609,279,18,1,2,0.99,0.94,0.96,300,0,0,0,998,24,12,35.08
223,23,3,0.98,0.01,0.01,0.495,0.0,0.0,294,3,3,0,0.98,0.98,0.98,300,0,0,0,998,24,12,35.08
224,23,4,0.973,0.013,0.013,0.492,0.0,0.0,292,5,3,0,0.98,0.97,0.98,300,0,0,0,998,24,12,35.08
225,23,5,0.983,0.28,0.277,0.662,0.574,0.308,294,3,2,1,0.99,0.98,0.98,300,0,0,0,998,24,12,35.08
226,23,6,0.983,0.28,0.277,0.662,0.574,0.308,294,3,2,1,0.99,0.98,0.98,300,0,0,0,998,24,12,35.08
227,23,7,0.99,0.403,0.395,0.665,0.576,0.31,296,1,2,1,0.99,0.99,0.99,300,0,0,0,998,24,12,35.08
228,23,8,0.963,0.168,0.141,0.652,0.569,0.303,288,9,2,1,0.98,0.96,0.97,300,0,0,0,998,24,12,35.08
229,23,9,0.957,0.15,0.119,0.648,0.567,0.301,286,11,2,1,0.98,0.96,0.97,300,0,0,0,998,24,12,35.08
