,test,alg,acc,mcc,kap,auc,geo,iba,TN,FP,FN,TP,pr,re,f1,sp,pca,poly,ksel,exs,feats,tvars,imb,time
0,1,0,0.563,0.129,0.032,0.779,0.747,0.582,165,131,0,4,0.99,0.56,0.71,300,0,0,0,998,221,13,0,36.45
1,1,1,0.547,0.011,0.003,0.524,0.523,0.272,162,134,2,2,0.97,0.55,0.7,300,0,0,0,998,221,13,0,36.45
2,1,2,0.75,0.067,0.026,0.627,0.614,0.367,223,73,2,2,0.98,0.75,0.85,300,0,0,0,998,221,13,0,36.45
3,1,3,0.96,0.019,0.018,0.486,0.0,0.0,288,8,4,0,0.97,0.96,0.97,300,0,0,0,998,221,13,0,36.45
4,1,4,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,0,998,221,13,0,36.45
5,1,5,0.983,0.007,0.005,0.498,0.0,0.0,295,1,4,0,0.97,0.98,0.98,300,0,0,0,998,221,13,0,36.45
6,1,6,0.983,0.007,0.005,0.498,0.0,0.0,295,1,4,0,0.97,0.98,0.98,300,0,0,0,998,221,13,0,36.45
7,1,7,0.407,0.094,0.017,0.699,0.631,0.423,118,178,0,4,0.99,0.41,0.56,300,0,0,0,998,221,13,0,36.45
8,1,8,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,0,998,221,13,0,36.45
9,1,9,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,0,998,221,13,0,36.45
10,2,0,0.637,0.091,0.027,0.693,0.69,0.482,188,108,1,3,0.98,0.64,0.77,300,0,0,0,998,221,13,1,97.08
11,2,1,0.953,0.125,0.107,0.606,0.491,0.224,285,11,3,1,0.98,0.95,0.96,300,0,0,0,998,221,13,1,97.08
12,2,2,0.96,0.273,0.235,0.733,0.695,0.461,286,10,2,2,0.98,0.96,0.97,300,0,0,0,998,221,13,1,97.08
13,2,3,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,0,998,221,13,1,97.08
14,2,4,0.977,0.012,0.012,0.495,0.0,0.0,293,3,4,0,0.97,0.98,0.98,300,0,0,0,998,221,13,1,97.08
15,2,5,0.977,0.212,0.211,0.618,0.497,0.228,292,4,3,1,0.98,0.98,0.98,300,0,0,0,998,221,13,1,97.08
16,2,6,0.983,0.007,0.005,0.498,0.0,0.0,295,1,4,0,0.97,0.98,0.98,300,0,0,0,998,221,13,1,97.08
17,2,7,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,0,998,221,13,1,97.08
18,2,8,0.977,0.212,0.211,0.618,0.497,0.228,292,4,3,1,0.98,0.98,0.98,300,0,0,0,998,221,13,1,97.08
19,2,9,0.943,0.107,0.086,0.601,0.488,0.221,282,14,3,1,0.98,0.94,0.96,300,0,0,0,998,221,13,1,97.08
20,3,0,0.473,0.05,0.011,0.61,0.593,0.362,139,157,1,3,0.98,0.47,0.63,300,0,0,0,998,221,13,2,22.31
21,3,1,0.43,0.041,0.008,0.588,0.565,0.33,126,170,1,3,0.98,0.43,0.59,300,0,0,0,998,221,13,2,22.31
22,3,2,0.497,0.056,0.013,0.622,0.608,0.379,146,150,1,3,0.98,0.5,0.65,300,0,0,0,998,221,13,2,22.31
23,3,3,0.107,0.037,0.003,0.547,0.308,0.103,28,268,0,4,0.99,0.11,0.17,300,0,0,0,998,221,13,2,22.31
24,3,4,0.287,0.071,0.01,0.639,0.526,0.297,82,214,0,4,0.99,0.29,0.43,300,0,0,0,998,221,13,2,22.31
25,3,5,0.797,0.016,0.007,0.527,0.448,0.19,238,58,3,1,0.97,0.8,0.88,300,0,0,0,998,221,13,2,22.31
26,3,6,0.347,0.082,0.013,0.669,0.581,0.36,100,196,0,4,0.99,0.35,0.5,300,0,0,0,998,221,13,2,22.31
27,3,7,0.52,0.005,0.001,0.51,0.51,0.26,154,142,2,2,0.97,0.52,0.67,300,0,0,0,998,221,13,2,22.31
28,3,8,0.617,0.028,0.008,0.559,0.556,0.305,183,113,2,2,0.98,0.62,0.75,300,0,0,0,998,221,13,2,22.31
29,3,9,0.897,0.06,0.038,0.578,0.476,0.212,268,28,3,1,0.98,0.9,0.93,300,0,0,0,998,221,13,2,22.31
30,4,0,0.77,0.061,0.026,0.39,0.0,0.0,231,65,4,0,0.97,0.77,0.86,300,0,0,20,998,221,13,0,26.59
31,4,1,0.783,0.059,0.026,0.397,0.0,0.0,235,61,4,0,0.97,0.78,0.87,300,0,0,20,998,221,13,0,26.59
32,4,2,0.953,0.022,0.019,0.483,0.0,0.0,286,10,4,0,0.97,0.95,0.96,300,0,0,20,998,221,13,0,26.59
33,4,3,0.983,0.007,0.005,0.498,0.0,0.0,295,1,4,0,0.97,0.98,0.98,300,0,0,20,998,221,13,0,26.59
34,4,4,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,20,998,221,13,0,26.59
35,4,5,0.98,0.01,0.009,0.497,0.0,0.0,294,2,4,0,0.97,0.98,0.98,300,0,0,20,998,221,13,0,26.59
36,4,6,0.977,0.012,0.012,0.495,0.0,0.0,293,3,4,0,0.97,0.98,0.98,300,0,0,20,998,221,13,0,26.59
37,4,7,0.37,0.087,0.015,0.681,0.601,0.385,107,189,0,4,0.99,0.37,0.52,300,0,0,20,998,221,13,0,26.59
38,4,8,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,20,998,221,13,0,26.59
39,4,9,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,20,998,221,13,0,26.59
40,5,0,0.54,0.123,0.03,0.767,0.731,0.559,158,138,0,4,0.99,0.54,0.69,300,0,0,20,998,221,13,1,40.3
41,5,1,0.723,0.005,0.002,0.49,0.427,0.174,216,80,3,1,0.97,0.72,0.83,300,0,0,20,998,221,13,1,40.3
42,5,2,0.643,0.093,0.028,0.696,0.694,0.487,190,106,1,3,0.98,0.64,0.77,300,0,0,20,998,221,13,1,40.3
43,5,3,0.97,0.015,0.015,0.492,0.0,0.0,291,5,4,0,0.97,0.97,0.97,300,0,0,20,998,221,13,1,40.3
44,5,4,0.967,0.017,0.016,0.49,0.0,0.0,290,6,4,0,0.97,0.97,0.97,300,0,0,20,998,221,13,1,40.3
45,5,5,0.957,0.132,0.116,0.608,0.491,0.224,286,10,3,1,0.98,0.96,0.97,300,0,0,20,998,221,13,1,40.3
46,5,6,0.963,0.018,0.017,0.488,0.0,0.0,289,7,4,0,0.97,0.96,0.97,300,0,0,20,998,221,13,1,40.3
47,5,7,0.977,0.012,0.012,0.495,0.0,0.0,293,3,4,0,0.97,0.98,0.98,300,0,0,20,998,221,13,1,40.3
48,5,8,0.937,0.208,0.155,0.721,0.687,0.45,279,17,2,2,0.98,0.94,0.96,300,0,0,20,998,221,13,1,40.3
49,5,9,0.937,0.027,0.022,0.475,0.0,0.0,281,15,4,0,0.97,0.94,0.95,300,0,0,20,998,221,13,1,40.3
50,6,0,0.477,0.051,0.011,0.611,0.596,0.365,140,156,1,3,0.98,0.48,0.63,300,0,0,20,998,221,13,2,18.42
51,6,1,0.64,0.034,0.01,0.571,0.567,0.316,190,106,2,2,0.98,0.64,0.77,300,0,0,20,998,221,13,2,18.42
52,6,2,0.503,0.057,0.013,0.625,0.612,0.384,148,148,1,3,0.98,0.5,0.66,300,0,0,20,998,221,13,2,18.42
53,6,3,0.39,0.09,0.016,0.691,0.618,0.405,113,183,0,4,0.99,0.39,0.55,300,0,0,20,998,221,13,2,18.42
54,6,4,0.227,0.061,0.007,0.608,0.465,0.233,64,232,0,4,0.99,0.23,0.35,300,0,0,20,998,221,13,2,18.42
55,6,5,0.49,0.054,0.012,0.618,0.604,0.374,144,152,1,3,0.98,0.49,0.64,300,0,0,20,998,221,13,2,18.42
56,6,6,0.17,0.027,0.003,0.456,0.349,0.129,48,248,1,3,0.97,0.17,0.27,300,0,0,20,998,221,13,2,18.42
57,6,7,0.417,0.02,0.004,0.458,0.456,0.21,123,173,2,2,0.97,0.42,0.58,300,0,0,20,998,221,13,2,18.42
58,6,8,0.443,0.044,0.009,0.595,0.574,0.34,130,166,1,3,0.98,0.44,0.6,300,0,0,20,998,221,13,2,18.42
59,6,9,0.4,0.034,0.006,0.573,0.544,0.307,117,179,1,3,0.98,0.4,0.56,300,0,0,20,998,221,13,2,18.42
60,7,0,0.583,0.134,0.035,0.789,0.76,0.602,171,125,0,4,0.99,0.58,0.72,300,0,0,0,998,221,13,0,39.25
61,7,1,0.523,0.119,0.028,0.758,0.719,0.542,153,143,0,4,0.99,0.52,0.67,300,0,0,0,998,221,13,0,39.25
62,7,2,0.977,0.012,0.012,0.495,0.0,0.0,293,3,4,0,0.97,0.98,0.98,300,0,0,0,998,221,13,0,39.25
63,7,3,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,0,998,221,13,0,39.25
64,7,4,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,0,998,221,13,0,39.25
65,7,5,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,0,998,221,13,0,39.25
66,7,6,0.973,0.014,0.014,0.493,0.0,0.0,292,4,4,0,0.97,0.97,0.97,300,0,0,0,998,221,13,0,39.25
67,7,7,0.413,0.095,0.018,0.703,0.637,0.43,120,176,0,4,0.99,0.41,0.57,300,0,0,0,998,221,13,0,39.25
68,7,8,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,0,998,221,13,0,39.25
69,7,9,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,0,998,221,13,0,39.25
70,8,0,0.693,0.169,0.056,0.845,0.83,0.711,204,92,0,4,0.99,0.69,0.81,300,0,0,0,998,221,13,1,89.69
71,8,1,0.973,0.191,0.187,0.617,0.496,0.228,291,5,3,1,0.98,0.97,0.98,300,0,0,0,998,221,13,1,89.69
72,8,2,0.973,0.191,0.187,0.617,0.496,0.228,291,5,3,1,0.98,0.97,0.98,300,0,0,0,998,221,13,1,89.69
73,8,3,0.99,0.497,0.397,0.625,0.5,0.231,296,0,3,1,0.99,0.99,0.99,300,0,0,0,998,221,13,1,89.69
74,8,4,0.983,0.007,0.005,0.498,0.0,0.0,295,1,4,0,0.97,0.98,0.98,300,0,0,0,998,221,13,1,89.69
75,8,5,0.987,0.348,0.327,0.623,0.499,0.231,295,1,3,1,0.98,0.99,0.98,300,0,0,0,998,221,13,1,89.69
76,8,6,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,0,998,221,13,1,89.69
77,8,7,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,0,998,221,13,1,89.69
78,8,8,0.983,0.439,0.436,0.745,0.704,0.471,293,3,2,2,0.99,0.98,0.98,300,0,0,0,998,221,13,1,89.69
79,8,9,0.933,0.202,0.148,0.72,0.685,0.449,278,18,2,2,0.98,0.93,0.95,300,0,0,0,998,221,13,1,89.69
80,9,0,0.54,0.123,0.03,0.767,0.731,0.559,158,138,0,4,0.99,0.54,0.69,300,0,0,0,998,221,13,2,23.77
81,9,1,0.523,0.119,0.028,0.758,0.719,0.542,153,143,0,4,0.99,0.52,0.67,300,0,0,0,998,221,13,2,23.77
82,9,2,0.48,0.052,0.011,0.613,0.598,0.367,141,155,1,3,0.98,0.48,0.64,300,0,0,0,998,221,13,2,23.77
83,9,3,0.54,0.123,0.03,0.767,0.731,0.559,158,138,0,4,0.99,0.54,0.69,300,0,0,0,998,221,13,2,23.77
84,9,4,0.497,0.112,0.025,0.745,0.7,0.515,145,151,0,4,0.99,0.5,0.65,300,0,0,0,998,221,13,2,23.77
85,9,5,0.863,0.123,0.066,0.684,0.659,0.418,257,39,2,2,0.98,0.86,0.91,300,0,0,0,998,221,13,2,23.77
86,9,6,0.49,0.111,0.024,0.742,0.695,0.508,143,153,0,4,0.99,0.49,0.64,300,0,0,0,998,221,13,2,23.77
87,9,7,0.347,0.022,0.004,0.546,0.506,0.266,101,195,1,3,0.98,0.35,0.5,300,0,0,0,998,221,13,2,23.77
88,9,8,0.703,0.113,0.039,0.726,0.726,0.53,208,88,1,3,0.98,0.7,0.81,300,0,0,0,998,221,13,2,23.77
89,9,9,0.86,0.044,0.025,0.436,0.0,0.0,258,38,4,0,0.97,0.86,0.91,300,0,0,0,998,221,13,2,23.77
90,10,0,0.793,0.015,0.006,0.525,0.447,0.189,237,59,3,1,0.97,0.79,0.87,300,0,0,20,998,221,13,0,29.27
91,10,1,0.963,0.018,0.017,0.488,0.0,0.0,289,7,4,0,0.97,0.96,0.97,300,0,0,20,998,221,13,0,29.27
92,10,2,0.977,0.012,0.012,0.495,0.0,0.0,293,3,4,0,0.97,0.98,0.98,300,0,0,20,998,221,13,0,29.27
93,10,3,0.953,0.022,0.019,0.483,0.0,0.0,286,10,4,0,0.97,0.95,0.96,300,0,0,20,998,221,13,0,29.27
94,10,4,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,0,20,998,221,13,0,29.27
95,10,5,0.96,0.019,0.018,0.486,0.0,0.0,288,8,4,0,0.97,0.96,0.97,300,0,0,20,998,221,13,0,29.27
96,10,6,0.96,0.019,0.018,0.486,0.0,0.0,288,8,4,0,0.97,0.96,0.97,300,0,0,20,998,221,13,0,29.27
97,10,7,0.977,0.012,0.012,0.495,0.0,0.0,293,3,4,0,0.97,0.98,0.98,300,0,0,20,998,221,13,0,29.27
98,10,8,0.983,0.007,0.005,0.498,0.0,0.0,295,1,4,0,0.97,0.98,0.98,300,0,0,20,998,221,13,0,29.27
99,10,9,0.967,0.017,0.016,0.49,0.0,0.0,290,6,4,0,0.97,0.97,0.97,300,0,0,20,998,221,13,0,29.27
100,11,0,0.687,0.107,0.035,0.718,0.717,0.518,203,93,1,3,0.98,0.69,0.8,300,0,0,20,998,221,13,1,45.02
101,11,1,0.797,0.154,0.066,0.774,0.773,0.595,236,60,1,3,0.98,0.8,0.87,300,0,0,20,998,221,13,1,45.02
102,11,2,0.817,0.095,0.044,0.66,0.641,0.397,243,53,2,2,0.98,0.82,0.89,300,0,0,20,998,221,13,1,45.02
103,11,3,0.933,0.093,0.071,0.596,0.485,0.219,279,17,3,1,0.98,0.93,0.95,300,0,0,20,998,221,13,1,45.02
104,11,4,0.92,0.18,0.123,0.713,0.68,0.443,274,22,2,2,0.98,0.92,0.95,300,0,0,20,998,221,13,1,45.02
105,11,5,0.957,0.02,0.019,0.485,0.0,0.0,287,9,4,0,0.97,0.96,0.96,300,0,0,20,998,221,13,1,45.02
106,11,6,0.937,0.208,0.155,0.721,0.687,0.45,279,17,2,2,0.98,0.94,0.96,300,0,0,20,998,221,13,1,45.02
107,11,7,0.943,0.025,0.021,0.478,0.0,0.0,283,13,4,0,0.97,0.94,0.96,300,0,0,20,998,221,13,1,45.02
108,11,8,0.923,0.185,0.128,0.715,0.682,0.445,275,21,2,2,0.98,0.92,0.95,300,0,0,20,998,221,13,1,45.02
109,11,9,0.923,0.082,0.059,0.591,0.483,0.217,276,20,3,1,0.98,0.92,0.95,300,0,0,20,998,221,13,1,45.02
110,12,0,0.567,0.129,0.033,0.78,0.749,0.585,166,130,0,4,0.99,0.57,0.71,300,0,0,20,998,221,13,2,19.65
111,12,1,0.703,0.113,0.039,0.726,0.726,0.53,208,88,1,3,0.98,0.7,0.81,300,0,0,20,998,221,13,2,19.65
112,12,2,0.597,0.08,0.022,0.672,0.668,0.453,176,120,1,3,0.98,0.6,0.73,300,0,0,20,998,221,13,2,19.65
113,12,3,0.577,0.132,0.034,0.785,0.756,0.595,169,127,0,4,0.99,0.58,0.72,300,0,0,20,998,221,13,2,19.65
114,12,4,0.49,0.111,0.024,0.742,0.695,0.508,143,153,0,4,0.99,0.49,0.64,300,0,0,20,998,221,13,2,19.65
115,12,5,0.73,0.06,0.022,0.617,0.605,0.358,217,79,2,2,0.98,0.73,0.83,300,0,0,20,998,221,13,2,19.65
116,12,6,0.49,0.111,0.024,0.742,0.695,0.508,143,153,0,4,0.99,0.49,0.64,300,0,0,20,998,221,13,2,19.65
117,12,7,0.607,0.025,0.007,0.554,0.551,0.301,180,116,2,2,0.98,0.61,0.74,300,0,0,20,998,221,13,2,19.65
118,12,8,0.703,0.113,0.039,0.726,0.726,0.53,208,88,1,3,0.98,0.7,0.81,300,0,0,20,998,221,13,2,19.65
119,12,9,0.797,0.086,0.037,0.65,0.633,0.388,237,59,2,2,0.98,0.8,0.87,300,0,0,20,998,221,13,2,19.65
120,13,0,0.87,0.045,0.025,0.564,0.469,0.206,260,36,3,1,0.98,0.87,0.92,300,0,2,40,998,24976,13,0,25.25
121,13,1,0.877,0.048,0.028,0.568,0.47,0.207,262,34,3,1,0.98,0.88,0.92,300,0,2,40,998,24976,13,0,25.25
122,13,2,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,2,40,998,24976,13,0,25.25
123,13,3,0.983,0.007,0.005,0.498,0.0,0.0,295,1,4,0,0.97,0.98,0.98,300,0,2,40,998,24976,13,0,25.25
124,13,4,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,2,40,998,24976,13,0,25.25
125,13,5,0.967,0.017,0.016,0.49,0.0,0.0,290,6,4,0,0.97,0.97,0.97,300,0,2,40,998,24976,13,0,25.25
126,13,6,0.973,0.014,0.014,0.493,0.0,0.0,292,4,4,0,0.97,0.97,0.97,300,0,2,40,998,24976,13,0,25.25
127,13,7,0.907,0.067,0.045,0.583,0.478,0.214,271,25,3,1,0.98,0.91,0.94,300,0,2,40,998,24976,13,0,25.25
128,13,8,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,2,40,998,24976,13,0,25.25
129,13,9,0.977,0.012,0.012,0.495,0.0,0.0,293,3,4,0,0.97,0.98,0.98,300,0,2,40,998,24976,13,0,25.25
130,14,0,0.707,0.175,0.059,0.851,0.838,0.724,208,88,0,4,0.99,0.71,0.82,300,0,2,40,998,24976,13,1,40.84
131,14,1,0.843,0.184,0.091,0.797,0.796,0.627,250,46,1,3,0.98,0.84,0.9,300,0,2,40,998,24976,13,1,40.84
132,14,2,0.887,0.142,0.083,0.696,0.668,0.428,264,32,2,2,0.98,0.89,0.93,300,0,2,40,998,24976,13,1,40.84
133,14,3,0.957,0.02,0.019,0.485,0.0,0.0,287,9,4,0,0.97,0.96,0.96,300,0,2,40,998,24976,13,1,40.84
134,14,4,0.95,0.023,0.02,0.481,0.0,0.0,285,11,4,0,0.97,0.95,0.96,300,0,2,40,998,24976,13,1,40.84
135,14,5,0.98,0.24,0.24,0.62,0.497,0.229,293,3,3,1,0.98,0.98,0.98,300,0,2,40,998,24976,13,1,40.84
136,14,6,0.943,0.107,0.086,0.601,0.488,0.221,282,14,3,1,0.98,0.94,0.96,300,0,2,40,998,24976,13,1,40.84
137,14,7,0.98,0.01,0.009,0.497,0.0,0.0,294,2,4,0,0.97,0.98,0.98,300,0,2,40,998,24976,13,1,40.84
138,14,8,0.957,0.261,0.219,0.731,0.694,0.459,285,11,2,2,0.98,0.96,0.97,300,0,2,40,998,24976,13,1,40.84
139,14,9,0.94,0.102,0.08,0.6,0.487,0.221,281,15,3,1,0.98,0.94,0.96,300,0,2,40,998,24976,13,1,40.84
140,15,0,0.547,0.068,0.017,0.647,0.639,0.416,161,135,1,3,0.98,0.55,0.69,300,0,2,40,998,24976,13,2,19.39
141,15,1,0.273,0.059,0.008,0.385,0.368,0.138,80,216,2,2,0.96,0.27,0.42,300,0,2,40,998,24976,13,2,19.39
142,15,2,0.18,0.024,0.002,0.461,0.359,0.137,51,245,1,3,0.97,0.18,0.29,300,0,2,40,998,24976,13,2,19.39
143,15,3,0.22,0.01,0.001,0.481,0.4,0.168,63,233,1,3,0.97,0.22,0.35,300,0,2,40,998,24976,13,2,19.39
144,15,4,0.273,0.122,0.018,0.262,0.262,0.068,81,215,3,1,0.95,0.27,0.42,300,0,2,40,998,24976,13,2,19.39
145,15,5,0.47,0.12,0.027,0.238,0.0,0.0,141,155,4,0,0.96,0.47,0.63,300,0,2,40,998,24976,13,2,19.39
146,15,6,0.28,0.07,0.01,0.635,0.52,0.29,80,216,0,4,0.99,0.28,0.42,300,0,2,40,998,24976,13,2,19.39
147,15,7,0.467,0.049,0.01,0.606,0.589,0.357,137,159,1,3,0.98,0.47,0.62,300,0,2,40,998,24976,13,2,19.39
148,15,8,0.267,0.068,0.009,0.628,0.507,0.276,76,220,0,4,0.99,0.27,0.4,300,0,2,40,998,24976,13,2,19.39
149,15,9,0.34,0.039,0.007,0.419,0.411,0.172,100,196,2,2,0.97,0.34,0.5,300,0,2,40,998,24976,13,2,19.39
150,16,0,0.873,0.047,0.027,0.566,0.47,0.207,261,35,3,1,0.98,0.87,0.92,300,0,2,80,998,24976,13,0,29.04
151,16,1,0.927,0.029,0.022,0.47,0.0,0.0,278,18,4,0,0.97,0.93,0.95,300,0,2,80,998,24976,13,0,29.04
152,16,2,0.197,0.018,0.002,0.47,0.377,0.15,56,240,1,3,0.97,0.2,0.31,300,0,2,80,998,24976,13,0,29.04
153,16,3,0.977,0.012,0.012,0.495,0.0,0.0,293,3,4,0,0.97,0.98,0.98,300,0,2,80,998,24976,13,0,29.04
154,16,4,0.983,0.007,0.005,0.498,0.0,0.0,295,1,4,0,0.97,0.98,0.98,300,0,2,80,998,24976,13,0,29.04
155,16,5,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,2,80,998,24976,13,0,29.04
156,16,6,0.97,0.015,0.015,0.492,0.0,0.0,291,5,4,0,0.97,0.97,0.97,300,0,2,80,998,24976,13,0,29.04
157,16,7,0.963,0.15,0.138,0.611,0.493,0.226,288,8,3,1,0.98,0.96,0.97,300,0,2,80,998,24976,13,0,29.04
158,16,8,0.987,0.0,0.0,0.5,0.0,0.0,296,0,4,0,0.97,0.99,0.98,300,0,2,80,998,24976,13,0,29.04
159,16,9,0.97,0.015,0.015,0.492,0.0,0.0,291,5,4,0,0.97,0.97,0.97,300,0,2,80,998,24976,13,0,29.04
160,17,0,0.787,0.149,0.062,0.769,0.768,0.588,233,63,1,3,0.98,0.79,0.87,300,0,2,80,998,24976,13,1,50.79
161,17,1,0.95,0.24,0.194,0.728,0.691,0.456,283,13,2,2,0.98,0.95,0.96,300,0,2,80,998,24976,13,1,50.79
162,17,2,0.92,0.18,0.123,0.713,0.68,0.443,274,22,2,2,0.98,0.92,0.95,300,0,2,80,998,24976,13,1,50.79
163,17,3,0.97,0.015,0.015,0.492,0.0,0.0,291,5,4,0,0.97,0.97,0.97,300,0,2,80,998,24976,13,1,50.79
164,17,4,0.963,0.287,0.252,0.735,0.696,0.462,287,9,2,2,0.98,0.96,0.97,300,0,2,80,998,24976,13,1,50.79
